Name,Description,Unit,DataType,Attributes
tidb_log_backup_advancer_owner,"If the node is the owner of advancers, set this to `1`, otherwise `0`.",,gauge,"instance,job"
tidb_meta_autoid_duration_seconds,Bucketed histogram of processing time (s) in parse SQL.,,histogram,"instance,job,le"
tidb_meta_operation_duration_seconds,Bucketed histogram of processing time (s) of tidb meta data operations.,,histogram,"instance,job,result,type,le"
tidb_monitor_time_jump_back,Counter of system time jumps backward.,,counter,"instance,job"
tidb_owner_campaign_owner,Counter of campaign owner.,,counter,"instance,job,result,type"
tidb_owner_new_session_duration_seconds,Bucketed histogram of processing time (s) of new session.,,histogram,"instance,job,result,type,le"
tidb_owner_watch_owner,Counter of watch owner.,,counter,"instance,job,result,type"
tidb_plan_replayer_register_task,gauge of plan replayer registered task,,gauge,"instance,job"
tidb_plan_replayer_task,counter of plan replayer captured task,,counter,"instance,job,result,type"
tidb_rm_ema_cpu_usage,exponential moving average of CPU usage,,gauge,"instance,job"
tidb_rm_pool_concurrency,How many concurrency in the pool,,gauge,"instance,job,type"
tidb_server_affected_rows,Counters of server affected rows.,,counter,"instance,job,sql_type"
tidb_server_conn_idle_duration_seconds,Bucketed histogram of connection idle time (s).,,histogram,"in_txn,instance,job,le"
tidb_server_connections,Number of connections.,,gauge,"instance,job"
tidb_server_cpu_profile,Counter of cpu profiling,,counter,"instance,job"
tidb_server_critical_error,Counter of critical errors.,,counter,"instance,job"
tidb_server_disconnection,Counter of connections disconnected.,,counter,"instance,job,result"
tidb_server_event,Counter of tidb-server event.,,counter,"instance,job,type"
tidb_server_get_token_duration_seconds,"Duration (us) for getting token, it should be small until concurrency limit is reached.",,histogram,"instance,job,le"
tidb_server_gogc,The value of GOGC,,gauge,"instance,job"
tidb_server_handle_query_duration_seconds,Bucketed histogram of processing time (s) of handled queries.,,histogram,"db,instance,job,sql_type,le"
tidb_server_handshake_error,Counter of hand shake error.,,counter,"instance,job"
tidb_server_info,"Indicate the tidb server info, and the value is the start timestamp (s).",,gauge,"hash,instance,job,version"
tidb_server_load_table_cache_seconds,Duration (us) for loading table cache.,,histogram,"instance,job,le"
tidb_server_maxprocs,The value of GOMAXPROCS.,,gauge,"instance,job"
tidb_server_multi_query_num,The number of queries contained in a multi-query statement.,,histogram,"instance,job,le"
tidb_server_packet_io_bytes,Counters of packet IO bytes.,,counter,"instance,job,type"
tidb_server_pd_api_execution_duration_seconds,Bucketed histogram of all pd api execution time (s),,histogram,"instance,job,type,le"
tidb_server_pd_api_request,Counter of the pd http api requests,,counter,"instance,job,result,type"
tidb_server_plan_cache_instance_memory_usage,Total plan cache memory usage of all sessions in a instance,,gauge,"instance,job,type"
tidb_server_plan_cache_instance_plan_num_total,Counter of plan of all prepared plan cache in a instance,,gauge,"instance,job,type"
tidb_server_plan_cache_miss,Counter of plan cache miss.,,counter,"instance,job,type"
tidb_server_plan_cache,Counter of query using plan cache.,,counter,"instance,job,type"
tidb_server_prepared_stmts,number of prepared statements.,,gauge,"instance,job"
tidb_server_query,Counter of queries.,,counter,"instance,job,result,type"
tidb_server_rc_check_ts_conflict,Counter of WriteConflict caused by RCCheckTS.,,counter,"instance,job,type"
tidb_server_read_from_tablecache,Counter of query read from table cache.,,counter,"instance,job"
tidb_server_slow_query_cop_duration_seconds,Bucketed histogram of all cop processing time (s) of of slow queries.,,histogram,"instance,job,sql_type,le"
tidb_server_slow_query_process_duration_seconds,Bucketed histogram of processing time (s) of of slow queries.,,histogram,"instance,job,sql_type,le"
tidb_server_slow_query_wait_duration_seconds,Bucketed histogram of all cop waiting time (s) of of slow queries.,,histogram,"instance,job,sql_type,le"
tidb_server_tiflash_failed_store,"Statues of failed tiflash mpp store,-1 means detector heartbeat,0 means reachable,1 means abnormal.",,gauge,"address,instance,job"
tidb_server_tiflash_query,Counter of TiFlash queries.,,counter,"instance,job,result,type"
tidb_server_tokens,The number of concurrent executing session,,gauge,"instance,job"
tidb_server_ttl_insert_rows,The count of TTL rows inserted,,counter,"instance,job"
tidb_server_ttl_job_status,The jobs count in the specified status,,gauge,"instance,job,type"
tidb_server_ttl_phase_time,The time spent in each phase,,counter,"instance,job,phase,type"
tidb_server_ttl_processed_expired_rows,The count of expired rows processed in TTL jobs,,counter,"instance,job,result,sql_type"
tidb_server_ttl_query_duration,Bucketed histogram of processing time (s) of handled TTL queries.,,histogram,"instance,job,result,sql_type,le"
tidb_server_ttl_task_status,The tasks count in the specified status,,gauge,"instance,job,type"
tidb_server_ttl_watermark_delay,Bucketed delay time in seconds for TTL tables.,,gauge,"instance,job,name,type"
tidb_session_compile_duration_seconds,Bucketed histogram of processing time (s) in query optimize.,,histogram,"instance,job,sql_type,le"
tidb_session_execute_duration_seconds,Bucketed histogram of processing time (s) in running executor.,,histogram,"instance,job,sql_type,le"
tidb_session_non_transactional_dml_count,Counter of non-transactional delete,,counter,"instance,job,type"
tidb_session_parse_duration_seconds,Bucketed histogram of processing time (s) in parse SQL.,,histogram,"instance,job,sql_type,le"
tidb_session_restricted_sql,Counter of internal restricted sql.,,counter,"instance,job"
tidb_session_retry_num,Bucketed histogram of session retry count.,,histogram,"instance,job,scope,le"
tidb_session_statement_deadlock_detect_duration_seconds,Bucketed histogram of a statement deadlock detect duration.,,histogram,"instance,job,le"
tidb_session_statement_lock_keys_count,Keys locking for a single statement,,histogram,"instance,job,le"
tidb_session_statement_pessimistic_retry_count,Bucketed histogram of statement pessimistic retry count,,histogram,"instance,job,le"
tidb_session_transaction_duration_seconds,"Bucketed histogram of a transaction execution duration, including retry.",,histogram,"instance,job,scope,txn_mode,type,le"
tidb_session_transaction_fair_locking_usage,The counter of statements and transactions in which fair locking is used or takes effect,,counter,"instance,job,type"
tidb_session_transaction_pessimistic_dml_duration_by_attempt,"Bucketed histogram of duration of pessimistic DMLs, distinguished by first attempt and retries",,histogram,"instance,job,phase,type,le"
tidb_session_transaction_statement_num,Bucketed histogram of statements count in each transaction.,,histogram,"instance,job,scope,txn_mode,type,le"
tidb_session_txn_state_entering_count,How many times transactions enter this state,,counter,"instance,job,type"
tidb_session_txn_state_seconds,Bucketed histogram of different states of a transaction.,,histogram,"has_lock,instance,job,type,le"
tidb_session_validate_read_ts_from_pd_count,Counter of validating read ts by getting a timestamp from PD,,counter,"instance,job"
tidb_sli_small_txn_write_duration_seconds,Bucketed histogram of small transaction write time (s).,,histogram,"instance,job,le"
tidb_sli_tikv_read_throughput,Read throughput of TiKV read in Bytes/s.,,histogram,"instance,job,le"
tidb_sli_tikv_small_read_duration,Read time of TiKV small read.,,histogram,"instance,job,le"
tidb_sli_txn_write_throughput,Bucketed histogram of transaction write throughput (bytes/second).,,histogram,"instance,job,le"
tidb_statistics_auto_analyze_duration_seconds,Bucketed histogram of processing time (s) of auto analyze.,,histogram,"instance,job,le"
tidb_statistics_fast_analyze_status,Bucketed histogram of some stats in fast analyze.,,histogram,"instance,job,sql_type,type,le"
tidb_statistics_high_error_rate_feedback,Counter of query feedback whose actual count is much different than calculated by current statistics,,counter,"instance,job"
tidb_statistics_historical_stats,counter of the historical stats operation,,counter,"instance,job,result,type"
tidb_statistics_pseudo_estimation,Counter of pseudo estimation caused by outdated stats.,,counter,"instance,job,type"
tidb_statistics_read_stats_latency_millis,Bucketed histogram of latency time (ms) of stats read during sync-load.,,histogram,"instance,job,le"
tidb_statistics_stats_cache_lru_op,Counter of lru for statsCache operation,,counter,"instance,job,type"
tidb_statistics_stats_cache_lru_val,gauge of stats cache lru value,,gauge,"instance,job,type"
tidb_statistics_stats_healthy,Gauge of stats healthy,,gauge,"instance,job,type"
tidb_statistics_stats_inaccuracy_rate,Bucketed histogram of stats inaccuracy rate.,,histogram,"instance,job,le"
tidb_statistics_sync_load_latency_millis,Bucketed histogram of latency time (ms) of sync load.,,histogram,"instance,job,le"
tidb_statistics_sync_load_timeout,Counter of sync load timeout.,,counter,"instance,job"
tidb_statistics_sync_load,Counter of sync load.,,counter,"instance,job"
tidb_tikvclient_aggressive_locking_count,Counter of keys locked in aggressive locking mode,,counter,"instance,job,type"
tidb_tikvclient_async_commit_txn_counter,Counter of async commit transactions.,,counter,"instance,job,type"
tidb_tikvclient_backoff_seconds,total backoff seconds of a single backoffer.,,histogram,"instance,job,type,le"
tidb_tikvclient_batch_client_no_available_connection,Counter of no available batch client.,,counter,"instance,job"
tidb_tikvclient_batch_client_reset,batch client recycle connection and reconnect duration,,histogram,"instance,job,le"
tidb_tikvclient_batch_client_unavailable_seconds,batch client unavailable,,histogram,"instance,job,le"
tidb_tikvclient_batch_client_wait_connection_establish,batch client wait new connection establish,,histogram,"instance,job,le"
tidb_tikvclient_batch_executor_token_wait_duration,tidb txn token wait duration to process batches,,histogram,"instance,job,le"
tidb_tikvclient_batch_pending_requests,number of requests pending in the batch channel,,histogram,"instance,job,store,le"
tidb_tikvclient_batch_recv_latency,batch recv latency,,histogram,"instance,job,result,le"
tidb_tikvclient_batch_requests,number of requests in one batch,,histogram,"instance,job,store,le"
tidb_tikvclient_batch_send_latency,batch send latency,,histogram,"instance,job,le"
tidb_tikvclient_batch_wait_duration,batch wait duration,,histogram,"instance,job,le"
tidb_tikvclient_batch_wait_overload,event of tikv transport layer overload,,counter,"instance,job"
tidb_tikvclient_commit_txn_counter,Counter of 2PC transactions.,,counter,"instance,job,type"
tidb_tikvclient_cop_duration_seconds,"Run duration of a single coprocessor task, includes backoff time.",,histogram,"instance,job,scope,stale_read,store,le"
tidb_tikvclient_gc_config,Gauge of GC configs.,,gauge,"instance,job,type"
tidb_tikvclient_gc_region_too_many_locks,Counter of gc scan lock request more than once in the same region.,,counter,"instance,job"
tidb_tikvclient_gc_worker_actions,Counter of gc worker actions.,,counter,"instance,job,type"
tidb_tikvclient_grpc_connection_state,State of gRPC connection,,gauge,"connection_id,grpc_state,instance,job,store_ip"
tidb_tikvclient_kv_status_api_count,Counter of access kv status api.,,counter,"instance,job,result"
tidb_tikvclient_load_region_cache_seconds,Load region information duration,,histogram,"instance,job,type,le"
tidb_tikvclient_load_safepoint,Counter of load safepoint.,,counter,"instance,job,type"
tidb_tikvclient_local_latch_wait_seconds,Wait time of a get local latch.,,histogram,"instance,job,le"
tidb_tikvclient_lock_cleanup_task,failure statistic of secondary lock cleanup task.,,counter,"instance,job,type"
tidb_tikvclient_lock_resolver_actions,Counter of lock resolver actions.,,counter,"instance,job,type"
tidb_tikvclient_min_safets_gap_seconds,The minimal (non-zero) SafeTS gap for each store.,,gauge,"instance,job,store"
tidb_tikvclient_one_pc_txn_counter,Counter of 1PC transactions.,,counter,"instance,job,type"
tidb_tikvclient_pessimistic_lock_keys_duration,tidb txn pessimistic lock keys duration,,histogram,"instance,job,le"
tidb_tikvclient_prefer_leader_flows_gauge,Counter of flows under PreferLeader mode.,,gauge,"instance,job,store,type"
tidb_tikvclient_prewrite_assertion_count,Counter of assertions used in prewrite requests,,counter,"instance,job,type"
tidb_tikvclient_rawkv_cmd_seconds,Bucketed histogram of processing time of rawkv cmds.,,histogram,"instance,job,type,le"
tidb_tikvclient_rawkv_kv_size_bytes,"Size of key/value to put, in bytes.",,histogram,"instance,job,type,le"
tidb_tikvclient_region_cache_operations,Counter of region cache.,,counter,"instance,job,result,type"
tidb_tikvclient_region_err,Counter of region errors.,,counter,"instance,job,scope,type"
tidb_tikvclient_replica_selector_failure_counter,Counter of the reason why the replica selector cannot yield a potential leader.,,counter,"instance,job,type"
tidb_tikvclient_request_counter,Counter of sending request with multi dimensions.,,counter,"instance,job,scope,source,stale_read,store,type"
tidb_tikvclient_request_retry_times,Bucketed histogram of how many times a region request retries.,,histogram,"instance,job,le"
tidb_tikvclient_request_seconds,Bucketed histogram of sending request duration.,,histogram,"instance,job,scope,stale_read,store,type,le"
tidb_tikvclient_request_time_counter,Counter of request time with multi dimensions.,,counter,"instance,job,scope,source,stale_read,store,type"
tidb_tikvclient_rpc_net_latency_seconds,Bucketed histogram of time difference between TiDB and TiKV.,,histogram,"instance,job,scope,store,le"
tidb_tikvclient_safets_update_counter,Counter of tikv safe_ts being updated.,,counter,"instance,job,result,store"
tidb_tikvclient_stale_read_bytes,Counter of stale read requests bytes,,counter,"direction,instance,job,result"
tidb_tikvclient_stale_read_counter,Counter of stale read hit/miss,,counter,"instance,job,result"
tidb_tikvclient_stale_read_req_counter,Counter of stale read requests,,counter,"instance,job,type"
tidb_tikvclient_store_slow_score,Slow scores of each tikv node based on RPC timecosts,,gauge,"instance,job,store"
tidb_tikvclient_ts_future_wait_seconds,Bucketed histogram of seconds cost for waiting timestamp future.,,histogram,"instance,job,le"
tidb_tikvclient_ttl_lifetime_reach,Counter of ttlManager live too long.,,counter,"instance,job"
tidb_tikvclient_txn_cmd_duration_seconds,Bucketed histogram of processing time of txn cmds.,,histogram,"instance,job,scope,type,le"
tidb_tikvclient_txn_commit_backoff_count,Bucketed histogram of the backoff count in committing a transaction.,,histogram,"instance,job,le"
tidb_tikvclient_txn_commit_backoff_seconds,Bucketed histogram of the total backoff duration in committing a transaction.,,histogram,"instance,job,le"
tidb_tikvclient_txn_heart_beat,Bucketed histogram of the txn_heartbeat request duration.,,histogram,"instance,job,type,le"
tidb_tikvclient_txn_regions_num,Number of regions in a transaction.,,histogram,"instance,job,scope,type,le"
tidb_tikvclient_txn_ttl_manager,Bucketed histogram of the txn ttl manager lifetime duration.,,histogram,"instance,job,le"
tidb_tikvclient_txn_write_kv_num,Count of kv pairs to write in a transaction.,,histogram,"instance,job,scope,le"
tidb_tikvclient_txn_write_size_bytes,Size of kv pairs to write in a transaction.,,histogram,"instance,job,scope,le"
tidb_topsql_ignored,"Counter of ignored top-sql metrics (register-sql, register-plan, collect-data and report-data), normally it should be 0.",,counter,"instance,job,type"
tidb_topsql_report_data_total,Bucket histogram of reporting records/sql/plan count to the top-sql agent.,,histogram,"instance,job,type,le"
tidb_topsql_report_duration_seconds,Bucket histogram of reporting time (s) to the top-sql agent,,histogram,"instance,job,result,type,le"
tso_monitor_time_jump_back,Counter of system time jumps backward.,,counter,"instance,job"
tso_server_handle_tso_duration_seconds,Bucketed histogram of processing time (s) of handled tso requests.,,histogram,"instance,job,le"
tso_server_handle_tso_proxy_batch_size,Bucketed histogram of the batch size of handled tso proxy requests.,,histogram,"instance,job,le"
tso_server_handle_tso_proxy_duration_seconds,Bucketed histogram of processing time (s) of handled tso proxy requests.,,histogram,"instance,job,le"
